,month,default_value,user_id
102,2012-12-01,0,871938
103,2012-11-01,0,871938
104,2012-10-01,0,871938
105,2012-09-01,0,871938
106,2012-08-01,0,871938
107,2012-07-01,0,871938
108,2012-12-01,0,871941
109,2012-11-01,0,871941
110,2012-10-01,0,871941
111,2012-09-01,0,871941
112,2012-08-01,0,871941
113,2012-07-01,0,871941
114,2012-12-01,0,872047
115,2012-11-01,0,872047
116,2012-10-01,0,872047
117,2012-09-01,0,872047
118,2012-08-01,0,872047
119,2012-07-01,0,872047
120,2012-12-01,0,876013
121,2012-11-01,0,876013
122,2012-10-01,0,876013
123,2012-09-01,0,876013
124,2012-08-01,0,876013
125,2012-07-01,0,876013
126,2012-12-01,0,876029
127,2012-11-01,0,876029
128,2012-10-01,0,876029
129,2012-09-01,0,876029
130,2012-08-01,0,876029
131,2012-07-01,0,876029
132,2012-12-01,0,876068
133,2012-11-01,0,876068
134,2012-10-01,0,876068
135,2012-09-01,0,876068
136,2012-08-01,0,876068
137,2012-07-01,0,876068
138,2012-12-01,0,876079
139,2012-11-01,0,876079
140,2012-10-01,0,876079
141,2012-09-01,0,876079
142,2012-08-01,0,876079
143,2012-07-01,0,876079
144,2012-12-01,0,876086
145,2012-11-01,0,876086
146,2012-10-01,0,876086
147,2012-09-01,0,876086
148,2012-08-01,0,876086
149,2012-07-01,0,876086
150,2012-12-01,0,891627
151,2012-11-01,0,891627
152,2012-10-01,0,891627
153,2012-09-01,0,891627
154,2012-08-01,0,891627
155,2012-07-01,0,891627
156,2012-12-01,0,899726
157,2012-11-01,0,899726
158,2012-10-01,0,899726
159,2012-09-01,0,899726
160,2012-08-01,0,899726
161,2012-07-01,0,899726
162,2012-12-01,0,900084
163,2012-11-01,0,900084
164,2012-10-01,0,900084
165,2012-09-01,0,900084
166,2012-08-01,0,900084
167,2012-07-01,0,900084
168,2012-12-01,0,900094
169,2012-11-01,0,900094
170,2012-10-01,0,900094
171,2012-09-01,0,900094
172,2012-08-01,0,900094
173,2012-07-01,0,900094
174,2012-12-01,0,910191
175,2012-11-01,0,910191
176,2012-10-01,0,910191
177,2012-09-01,0,910191
178,2012-08-01,0,910191
179,2012-07-01,0,910191
180,2012-12-01,0,910473
181,2012-11-01,0,910473
182,2012-10-01,0,910473
183,2012-09-01,0,910473
184,2012-08-01,0,910473
185,2012-07-01,0,910473
186,2012-12-01,0,910474
187,2012-11-01,0,910474
188,2012-10-01,0,910474
189,2012-09-01,0,910474
190,2012-08-01,0,910474
191,2012-07-01,0,910474
192,2012-12-01,0,921005
193,2012-11-01,0,921005
194,2012-10-01,0,921005
195,2012-09-01,0,921005
196,2012-08-01,0,921005
197,2012-07-01,0,921005
198,2012-12-01,1,925162
199,2012-11-01,0,925162
200,2012-10-01,0,925162
201,2012-09-01,1,925162
202,2012-08-01,0,925162
203,2012-07-01,0,925162
204,2012-12-01,0,938668
205,2012-11-01,0,938668
206,2012-10-01,0,938668
207,2012-09-01,0,938668
208,2012-08-01,0,938668
209,2012-07-01,0,938668
210,2012-12-01,1,953183
211,2012-11-01,0,953183
212,2012-10-01,0,953183
213,2012-09-01,0,953183
214,2012-08-01,0,953183
215,2012-07-01,0,953183
216,2012-12-01,0,954343
217,2012-11-01,0,954343
218,2012-10-01,0,954343
219,2012-09-01,0,954343
220,2012-08-01,0,954343
221,2012-07-01,0,954343
222,2012-12-01,0,958230
223,2012-11-01,0,958230
224,2012-10-01,0,958230
225,2012-09-01,0,958230
226,2012-08-01,0,958230
227,2012-07-01,0,958230
228,2012-12-01,0,966143
229,2012-11-01,0,966143
230,2012-10-01,0,966143
231,2012-09-01,0,966143
232,2012-08-01,1,966143
233,2012-07-01,0,966143
234,2012-12-01,0,969275
235,2012-11-01,0,969275
236,2012-10-01,0,969275
237,2012-09-01,0,969275
238,2012-08-01,0,969275
239,2012-07-01,0,969275
240,2012-12-01,0,970375
241,2012-11-01,0,970375
242,2012-10-01,0,970375
243,2012-09-01,0,970375
244,2012-08-01,0,970375
245,2012-07-01,0,970375
246,2012-12-01,0,970738
247,2012-11-01,0,970738
248,2012-10-01,0,970738
249,2012-09-01,0,970738
250,2012-08-01,0,970738
251,2012-07-01,0,970738
252,2012-12-01,0,972022
253,2012-11-01,0,972022
254,2012-10-01,0,972022
255,2012-09-01,0,972022
256,2012-08-01,0,972022
257,2012-07-01,0,972022
258,2012-12-01,5,991191
259,2012-11-01,4,991191
260,2012-10-01,3,991191
261,2012-09-01,2,991191
262,2012-08-01,1,991191
263,2012-07-01,0,991191
264,2012-12-01,0,991214
265,2012-11-01,0,991214
266,2012-10-01,0,991214
267,2012-09-01,0,991214
268,2012-08-01,0,991214
269,2012-07-01,0,991214
270,2012-12-01,0,993949
271,2012-11-01,1,993949
272,2012-10-01,0,993949
273,2012-09-01,1,993949
274,2012-08-01,1,993949
275,2012-07-01,0,993949
276,2012-12-01,0,1017582
277,2012-11-01,0,1017582
278,2012-10-01,0,1017582
279,2012-09-01,0,1017582
280,2012-08-01,0,1017582
281,2012-07-01,0,1017582
282,2012-12-01,0,1017758
283,2012-11-01,0,1017758
284,2012-10-01,0,1017758
285,2012-09-01,0,1017758
286,2012-08-01,0,1017758
287,2012-07-01,0,1017758
288,2012-12-01,0,1017856
289,2012-11-01,0,1017856
290,2012-10-01,0,1017856
291,2012-09-01,0,1017856
292,2012-08-01,0,1017856
293,2012-07-01,0,1017856
294,2012-12-01,0,1019479
295,2012-11-01,0,1019479
296,2012-10-01,0,1019479
297,2012-09-01,0,1019479
298,2012-08-01,0,1019479
299,2012-07-01,0,1019479
300,2012-12-01,0,1036903
301,2012-11-01,0,1036903
302,2012-10-01,0,1036903
303,2012-09-01,0,1036903
304,2012-08-01,0,1036903
305,2012-07-01,0,1036903
306,2012-12-01,0,1049227
307,2012-11-01,0,1049227
308,2012-10-01,0,1049227
309,2012-09-01,0,1049227
310,2012-08-01,0,1049227
311,2012-07-01,0,1049227
312,2012-12-01,0,1057602
313,2012-11-01,1,1057602
314,2012-10-01,0,1057602
315,2012-09-01,0,1057602
316,2012-08-01,0,1057602
317,2012-07-01,0,1057602
318,2012-12-01,0,1062735
319,2012-11-01,0,1062735
320,2012-10-01,0,1062735
321,2012-09-01,0,1062735
322,2012-08-01,0,1062735
323,2012-07-01,0,1062735
324,2012-12-01,0,1062879
325,2012-11-01,1,1062879
326,2012-10-01,0,1062879
327,2012-09-01,0,1062879
328,2012-08-01,0,1062879
329,2012-07-01,0,1062879
330,2012-12-01,0,1064634
331,2012-11-01,0,1064634
332,2012-10-01,0,1064634
333,2012-09-01,0,1064634
334,2012-08-01,0,1064634
335,2012-07-01,0,1064634
336,2012-12-01,0,811797
337,2012-11-01,0,811797
338,2012-10-01,0,811797
339,2012-09-01,0,811797
340,2012-08-01,0,811797
341,2012-07-01,0,811797
342,2012-12-01,6,812032
343,2012-11-01,5,812032
344,2012-10-01,4,812032
345,2012-09-01,4,812032
346,2012-08-01,3,812032
347,2012-07-01,3,812032
348,2012-12-01,0,834060
349,2012-11-01,0,834060
350,2012-10-01,0,834060
351,2012-09-01,1,834060
352,2012-08-01,1,834060
353,2012-07-01,0,834060
354,2012-12-01,0,836770
355,2012-11-01,0,836770
356,2012-10-01,0,836770
357,2012-09-01,0,836770
358,2012-08-01,0,836770
359,2012-07-01,0,836770
360,2012-12-01,0,844498
361,2012-11-01,1,844498
362,2012-10-01,0,844498
363,2012-09-01,0,844498
364,2012-08-01,0,844498
365,2012-07-01,0,844498
366,2012-12-01,0,874258
367,2012-11-01,0,874258
368,2012-10-01,0,874258
369,2012-09-01,0,874258
370,2012-08-01,0,874258
371,2012-07-01,0,874258
372,2012-12-01,0,876037
373,2012-11-01,0,876037
374,2012-10-01,0,876037
375,2012-09-01,0,876037
376,2012-08-01,0,876037
377,2012-07-01,0,876037
378,2012-12-01,0,876436
379,2012-11-01,0,876436
380,2012-10-01,0,876436
381,2012-09-01,0,876436
382,2012-08-01,0,876436
383,2012-07-01,0,876436
384,2012-12-01,1,887839
385,2012-11-01,1,887839
386,2012-10-01,0,887839
387,2012-09-01,0,887839
388,2012-08-01,0,887839
389,2012-07-01,0,887839
390,2012-12-01,1,904082
391,2012-11-01,0,904082
392,2012-10-01,0,904082
393,2012-09-01,0,904082
394,2012-08-01,0,904082
395,2012-07-01,0,904082
396,2012-12-01,0,908873
397,2012-11-01,0,908873
398,2012-10-01,0,908873
399,2012-09-01,0,908873
400,2012-08-01,0,908873
401,2012-07-01,0,908873
402,2012-12-01,1,912814
403,2012-11-01,1,912814
404,2012-10-01,0,912814
405,2012-09-01,1,912814
406,2012-08-01,1,912814
407,2012-07-01,1,912814
408,2012-12-01,0,912838
409,2012-11-01,0,912838
410,2012-10-01,0,912838
411,2012-09-01,0,912838
412,2012-08-01,0,912838
413,2012-07-01,0,912838
414,2012-12-01,0,918062
415,2012-11-01,0,918062
416,2012-10-01,0,918062
417,2012-09-01,0,918062
418,2012-08-01,0,918062
419,2012-07-01,0,918062
420,2012-12-01,0,918100
421,2012-11-01,1,918100
422,2012-10-01,0,918100
423,2012-09-01,0,918100
424,2012-08-01,0,918100
425,2012-07-01,0,918100
426,2012-12-01,0,922936
427,2012-11-01,0,922936
428,2012-10-01,0,922936
429,2012-09-01,0,922936
430,2012-08-01,0,922936
431,2012-07-01,0,922936
432,2012-12-01,1,925855
433,2012-11-01,1,925855
434,2012-10-01,0,925855
435,2012-09-01,0,925855
436,2012-08-01,0,925855
437,2012-07-01,0,925855
438,2012-12-01,0,932233
439,2012-11-01,0,932233
440,2012-10-01,0,932233
441,2012-09-01,0,932233
442,2012-08-01,0,932233
443,2012-07-01,0,932233
444,2012-12-01,0,932313
445,2012-11-01,0,932313
446,2012-10-01,0,932313
447,2012-09-01,0,932313
448,2012-08-01,0,932313
449,2012-07-01,0,932313
450,2012-12-01,0,932462
451,2012-11-01,0,932462
452,2012-10-01,0,932462
453,2012-09-01,0,932462
454,2012-08-01,0,932462
455,2012-07-01,0,932462
456,2012-12-01,0,938763
457,2012-11-01,0,938763
458,2012-10-01,0,938763
459,2012-09-01,0,938763
460,2012-08-01,0,938763
461,2012-07-01,0,938763
462,2012-12-01,1,938815
463,2012-11-01,0,938815
464,2012-10-01,0,938815
465,2012-09-01,0,938815
466,2012-08-01,0,938815
467,2012-07-01,0,938815
468,2012-12-01,0,950539
469,2012-11-01,0,950539
470,2012-10-01,0,950539
471,2012-09-01,0,950539
472,2012-08-01,0,950539
473,2012-07-01,0,950539
474,2012-12-01,1,953996
475,2012-11-01,1,953996
476,2012-10-01,1,953996
477,2012-09-01,0,953996
478,2012-08-01,0,953996
479,2012-07-01,0,953996
480,2012-12-01,3,957183
481,2012-11-01,3,957183
482,2012-10-01,2,957183
483,2012-09-01,1,957183
484,2012-08-01,0,957183
485,2012-07-01,0,957183
486,2012-12-01,4,959915
487,2012-11-01,4,959915
488,2012-10-01,3,959915
489,2012-09-01,3,959915
490,2012-08-01,2,959915
491,2012-07-01,1,959915
492,2012-12-01,0,967551
493,2012-11-01,0,967551
494,2012-10-01,0,967551
495,2012-09-01,0,967551
496,2012-08-01,0,967551
497,2012-07-01,0,967551
498,2012-12-01,0,969200
499,2012-11-01,0,969200
500,2012-10-01,0,969200
501,2012-09-01,0,969200
502,2012-08-01,0,969200
503,2012-07-01,0,969200
504,2012-12-01,1,979408
505,2012-11-01,0,979408
506,2012-10-01,0,979408
507,2012-09-01,0,979408
508,2012-08-01,0,979408
509,2012-07-01,0,979408
510,2012-12-01,0,988811
511,2012-11-01,0,988811
512,2012-10-01,0,988811
513,2012-09-01,0,988811
514,2012-08-01,0,988811
515,2012-07-01,0,988811
516,2012-12-01,0,997899
517,2012-11-01,0,997899
518,2012-10-01,0,997899
519,2012-09-01,0,997899
520,2012-08-01,0,997899
521,2012-07-01,0,997899
522,2012-12-01,0,998209
523,2012-11-01,0,998209
524,2012-10-01,0,998209
525,2012-09-01,0,998209
526,2012-08-01,0,998209
527,2012-07-01,0,998209
528,2012-12-01,0,1000236
529,2012-11-01,0,1000236
530,2012-10-01,0,1000236
531,2012-09-01,0,1000236
532,2012-08-01,0,1000236
533,2012-07-01,0,1000236
534,2012-12-01,0,1001436
535,2012-11-01,0,1001436
536,2012-10-01,0,1001436
537,2012-09-01,0,1001436
538,2012-08-01,0,1001436
539,2012-07-01,0,1001436
540,2012-12-01,0,1006248
541,2012-11-01,0,1006248
542,2012-10-01,0,1006248
543,2012-09-01,0,1006248
544,2012-08-01,0,1006248
545,2012-07-01,0,1006248
546,2012-12-01,0,1006250
547,2012-11-01,0,1006250
548,2012-10-01,0,1006250
549,2012-09-01,0,1006250
550,2012-08-01,0,1006250
551,2012-07-01,0,1006250
552,2012-12-01,0,1007399
553,2012-11-01,0,1007399
554,2012-10-01,0,1007399
555,2012-09-01,0,1007399
556,2012-08-01,0,1007399
557,2012-07-01,0,1007399
558,2012-12-01,0,1013408
559,2012-11-01,0,1013408
560,2012-10-01,0,1013408
561,2012-09-01,0,1013408
562,2012-08-01,0,1013408
563,2012-07-01,0,1013408
564,2012-12-01,0,1013419
565,2012-11-01,0,1013419
566,2012-10-01,0,1013419
567,2012-09-01,0,1013419
568,2012-08-01,0,1013419
569,2012-07-01,0,1013419
570,2012-12-01,0,1015779
571,2012-11-01,0,1015779
572,2012-10-01,0,1015779
573,2012-09-01,0,1015779
574,2012-08-01,0,1015779
575,2012-07-01,0,1015779
576,2012-12-01,0,1030015
577,2012-11-01,0,1030015
578,2012-10-01,0,1030015
579,2012-09-01,0,1030015
580,2012-08-01,0,1030015
581,2012-07-01,0,1030015
582,2012-12-01,0,1030127
583,2012-11-01,0,1030127
584,2012-10-01,0,1030127
585,2012-09-01,0,1030127
586,2012-08-01,0,1030127
587,2012-07-01,0,1030127
588,2012-12-01,1,1036279
589,2012-11-01,1,1036279
590,2012-10-01,0,1036279
591,2012-09-01,0,1036279
592,2012-08-01,0,1036279
593,2012-07-01,0,1036279
594,2012-12-01,0,1036291
595,2012-11-01,0,1036291
596,2012-10-01,0,1036291
597,2012-09-01,0,1036291
598,2012-08-01,0,1036291
599,2012-07-01,0,1036291
600,2012-12-01,0,1047165
601,2012-11-01,1,1047165
602,2012-10-01,0,1047165
603,2012-09-01,0,1047165
604,2012-08-01,0,1047165
605,2012-07-01,0,1047165
606,2012-12-01,0,1057010
607,2012-11-01,0,1057010
608,2012-10-01,0,1057010
609,2012-09-01,0,1057010
610,2012-08-01,0,1057010
611,2012-07-01,0,1057010
612,2012-12-01,0,1062338
613,2012-11-01,0,1062338
614,2012-10-01,0,1062338
615,2012-09-01,0,1062338
616,2012-08-01,0,1062338
617,2012-07-01,0,1062338
618,2012-12-01,0,1062679
619,2012-11-01,0,1062679
620,2012-10-01,0,1062679
621,2012-09-01,0,1062679
622,2012-08-01,0,1062679
623,2012-07-01,0,1062679
624,2012-12-01,0,1062720
625,2012-11-01,0,1062720
626,2012-10-01,0,1062720
627,2012-09-01,0,1062720
628,2012-08-01,0,1062720
629,2012-07-01,0,1062720
630,2012-12-01,0,806502
631,2012-11-01,0,806502
632,2012-10-01,0,806502
633,2012-09-01,0,806502
634,2012-08-01,0,806502
635,2012-07-01,0,806502
636,2012-12-01,0,807994
637,2012-11-01,0,807994
638,2012-10-01,0,807994
639,2012-09-01,0,807994
640,2012-08-01,0,807994
641,2012-07-01,0,807994
642,2012-12-01,0,827806
643,2012-11-01,0,827806
644,2012-10-01,0,827806
645,2012-09-01,0,827806
646,2012-08-01,0,827806
647,2012-07-01,0,827806
648,2012-12-01,0,867186
649,2012-11-01,0,867186
650,2012-10-01,0,867186
651,2012-09-01,0,867186
652,2012-08-01,0,867186
653,2012-07-01,0,867186
654,2012-12-01,1,873097
655,2012-11-01,1,873097
656,2012-10-01,1,873097
657,2012-09-01,1,873097
658,2012-08-01,1,873097
659,2012-07-01,1,873097
660,2012-12-01,0,879538
661,2012-11-01,0,879538
662,2012-10-01,0,879538
663,2012-09-01,0,879538
664,2012-08-01,0,879538
665,2012-07-01,0,879538
666,2012-12-01,5,883208
667,2012-11-01,4,883208
668,2012-10-01,3,883208
669,2012-09-01,2,883208
670,2012-08-01,1,883208
671,2012-07-01,1,883208
672,2012-12-01,0,889984
673,2012-11-01,0,889984
674,2012-10-01,0,889984
675,2012-09-01,0,889984
676,2012-08-01,0,889984
677,2012-07-01,0,889984
678,2012-12-01,0,909569
679,2012-11-01,0,909569
680,2012-10-01,0,909569
681,2012-09-01,0,909569
682,2012-08-01,0,909569
683,2012-07-01,0,909569
684,2012-12-01,0,925541
685,2012-11-01,0,925541
686,2012-10-01,0,925541
687,2012-09-01,0,925541
688,2012-08-01,0,925541
689,2012-07-01,0,925541
690,2012-12-01,0,962671
691,2012-11-01,0,962671
692,2012-10-01,0,962671
693,2012-09-01,0,962671
694,2012-08-01,0,962671
695,2012-07-01,0,962671
696,2012-12-01,0,988520
697,2012-11-01,0,988520
698,2012-10-01,0,988520
699,2012-09-01,0,988520
700,2012-08-01,0,988520
701,2012-07-01,0,988520
702,2012-12-01,0,988523
703,2012-11-01,0,988523
704,2012-10-01,0,988523
705,2012-09-01,0,988523
706,2012-08-01,0,988523
707,2012-07-01,0,988523
708,2012-12-01,0,991125
709,2012-11-01,0,991125
710,2012-10-01,0,991125
711,2012-09-01,0,991125
712,2012-08-01,0,991125
713,2012-07-01,0,991125
714,2012-12-01,1,1001849
715,2012-11-01,1,1001849
716,2012-10-01,0,1001849
717,2012-09-01,0,1001849
718,2012-08-01,0,1001849
719,2012-07-01,0,1001849
720,2012-12-01,0,1023788
721,2012-11-01,0,1023788
722,2012-10-01,0,1023788
723,2012-09-01,0,1023788
724,2012-08-01,0,1023788
725,2012-07-01,0,1023788
726,2012-12-01,0,1029393
727,2012-11-01,0,1029393
728,2012-10-01,0,1029393
729,2012-09-01,0,1029393
730,2012-08-01,0,1029393
731,2012-07-01,0,1029393
732,2012-12-01,1,1031299
733,2012-11-01,0,1031299
734,2012-10-01,0,1031299
735,2012-09-01,0,1031299
736,2012-08-01,0,1031299
737,2012-07-01,0,1031299
738,2012-12-01,0,1040519
739,2012-11-01,0,1040519
740,2012-10-01,0,1040519
741,2012-09-01,1,1040519
742,2012-08-01,0,1040519
743,2012-07-01,0,1040519
744,2012-12-01,1,1057618
745,2012-11-01,1,1057618
746,2012-10-01,0,1057618
747,2012-09-01,0,1057618
748,2012-08-01,0,1057618
749,2012-07-01,0,1057618
750,2012-12-01,0,1065853
751,2012-11-01,0,1065853
752,2012-10-01,0,1065853
753,2012-09-01,0,1065853
754,2012-08-01,0,1065853
755,2012-07-01,0,1065853
756,2012-12-01,0,807137
757,2012-11-01,0,807137
758,2012-10-01,0,807137
759,2012-09-01,0,807137
760,2012-08-01,0,807137
761,2012-07-01,0,807137
762,2012-12-01,0,807270
763,2012-11-01,0,807270
764,2012-10-01,0,807270
765,2012-09-01,0,807270
766,2012-08-01,0,807270
767,2012-07-01,0,807270
768,2012-12-01,0,813093
769,2012-11-01,0,813093
770,2012-10-01,0,813093
771,2012-09-01,0,813093
772,2012-08-01,0,813093
773,2012-07-01,0,813093
774,2012-12-01,0,820036
775,2012-11-01,0,820036
776,2012-10-01,0,820036
777,2012-09-01,0,820036
778,2012-08-01,0,820036
779,2012-07-01,0,820036
780,2012-12-01,0,822073
781,2012-11-01,0,822073
782,2012-10-01,0,822073
783,2012-09-01,0,822073
784,2012-08-01,0,822073
785,2012-07-01,0,822073
786,2012-12-01,3,822763
787,2012-11-01,2,822763
788,2012-10-01,1,822763
789,2012-09-01,1,822763
790,2012-08-01,0,822763
791,2012-07-01,0,822763
792,2012-12-01,0,822773
793,2012-11-01,0,822773
794,2012-10-01,0,822773
795,2012-09-01,0,822773
796,2012-08-01,0,822773
797,2012-07-01,0,822773
798,2012-12-01,3,822842
799,2012-11-01,2,822842
800,2012-10-01,1,822842
801,2012-09-01,0,822842
802,2012-08-01,0,822842
803,2012-07-01,0,822842
804,2012-12-01,2,823852
805,2012-11-01,1,823852
806,2012-10-01,0,823852
807,2012-09-01,0,823852
808,2012-08-01,0,823852
809,2012-07-01,0,823852
810,2012-12-01,0,823863
811,2012-11-01,0,823863
812,2012-10-01,0,823863
813,2012-09-01,0,823863
814,2012-08-01,0,823863
815,2012-07-01,0,823863
816,2012-12-01,0,823864
817,2012-11-01,0,823864
818,2012-10-01,0,823864
819,2012-09-01,0,823864
820,2012-08-01,0,823864
821,2012-07-01,0,823864
822,2012-12-01,0,824136
823,2012-11-01,0,824136
824,2012-10-01,0,824136
825,2012-09-01,0,824136
826,2012-08-01,0,824136
827,2012-07-01,0,824136
828,2012-12-01,0,825070
829,2012-11-01,0,825070
830,2012-10-01,0,825070
831,2012-09-01,0,825070
832,2012-08-01,0,825070
833,2012-07-01,0,825070
834,2012-12-01,0,827151
835,2012-11-01,0,827151
836,2012-10-01,0,827151
837,2012-09-01,0,827151
838,2012-08-01,0,827151
839,2012-07-01,0,827151
840,2012-12-01,0,827760
841,2012-11-01,0,827760
842,2012-10-01,0,827760
843,2012-09-01,0,827760
844,2012-08-01,0,827760
845,2012-07-01,0,827760
846,2012-12-01,0,827775
847,2012-11-01,0,827775
848,2012-10-01,0,827775
849,2012-09-01,0,827775
850,2012-08-01,0,827775
851,2012-07-01,0,827775
852,2012-12-01,0,827776
853,2012-11-01,0,827776
854,2012-10-01,0,827776
855,2012-09-01,0,827776
856,2012-08-01,0,827776
857,2012-07-01,0,827776
858,2012-12-01,0,828079
859,2012-11-01,0,828079
860,2012-10-01,0,828079
861,2012-09-01,0,828079
862,2012-08-01,0,828079
863,2012-07-01,0,828079
864,2012-12-01,0,830179
865,2012-11-01,0,830179
866,2012-10-01,0,830179
867,2012-09-01,0,830179
868,2012-08-01,0,830179
869,2012-07-01,0,830179
870,2012-12-01,0,830699
871,2012-11-01,0,830699
872,2012-10-01,0,830699
873,2012-09-01,0,830699
874,2012-08-01,0,830699
875,2012-07-01,0,830699
876,2012-12-01,0,833776
877,2012-11-01,0,833776
878,2012-10-01,0,833776
879,2012-09-01,0,833776
880,2012-08-01,0,833776
881,2012-07-01,0,833776
882,2012-12-01,2,833794
883,2012-11-01,2,833794
884,2012-10-01,1,833794
885,2012-09-01,1,833794
886,2012-08-01,1,833794
887,2012-07-01,1,833794
888,2012-12-01,2,833795
889,2012-11-01,2,833795
890,2012-10-01,1,833795
891,2012-09-01,1,833795
892,2012-08-01,1,833795
893,2012-07-01,0,833795
894,2012-12-01,0,833825
895,2012-11-01,0,833825
896,2012-10-01,0,833825
897,2012-09-01,0,833825
898,2012-08-01,0,833825
899,2012-07-01,0,833825
900,2012-12-01,1,838176
901,2012-11-01,1,838176
902,2012-10-01,0,838176
903,2012-09-01,1,838176
904,2012-08-01,1,838176
905,2012-07-01,0,838176
906,2012-12-01,1,838731
907,2012-11-01,2,838731
908,2012-10-01,1,838731
909,2012-09-01,0,838731
910,2012-08-01,0,838731
911,2012-07-01,0,838731
912,2012-12-01,0,839100
913,2012-11-01,0,839100
914,2012-10-01,0,839100
915,2012-09-01,0,839100
916,2012-08-01,0,839100
917,2012-07-01,0,839100
918,2012-12-01,0,839111
919,2012-11-01,0,839111
920,2012-10-01,0,839111
921,2012-09-01,0,839111
922,2012-08-01,0,839111
923,2012-07-01,0,839111
924,2012-12-01,0,840335
925,2012-11-01,0,840335
926,2012-10-01,0,840335
927,2012-09-01,0,840335
928,2012-08-01,0,840335
929,2012-07-01,0,840335
930,2012-12-01,0,840345
931,2012-11-01,0,840345
932,2012-10-01,0,840345
933,2012-09-01,0,840345
934,2012-08-01,0,840345
935,2012-07-01,0,840345
936,2012-12-01,2,840395
937,2012-11-01,1,840395
938,2012-10-01,1,840395
939,2012-09-01,1,840395
940,2012-08-01,1,840395
941,2012-07-01,1,840395
942,2012-12-01,0,840408
943,2012-11-01,1,840408
944,2012-10-01,0,840408
945,2012-09-01,0,840408
946,2012-08-01,0,840408
947,2012-07-01,0,840408
948,2012-12-01,2,840461
949,2012-11-01,1,840461
950,2012-10-01,0,840461
951,2012-09-01,0,840461
952,2012-08-01,0,840461
953,2012-07-01,0,840461
954,2012-12-01,0,840633
955,2012-11-01,0,840633
956,2012-10-01,0,840633
957,2012-09-01,0,840633
958,2012-08-01,0,840633
959,2012-07-01,0,840633
960,2012-12-01,1,840651
961,2012-11-01,0,840651
962,2012-10-01,0,840651
963,2012-09-01,0,840651
964,2012-08-01,0,840651
965,2012-07-01,0,840651
966,2012-12-01,2,840722
967,2012-11-01,1,840722
968,2012-10-01,1,840722
969,2012-09-01,1,840722
970,2012-08-01,0,840722
971,2012-07-01,0,840722
972,2012-12-01,2,840829
973,2012-11-01,1,840829
974,2012-10-01,0,840829
975,2012-09-01,0,840829
976,2012-08-01,0,840829
977,2012-07-01,0,840829
978,2012-12-01,0,845840
979,2012-11-01,0,845840
980,2012-10-01,0,845840
981,2012-09-01,0,845840
982,2012-08-01,0,845840
